Royal Cafe,Mall Kiosk,1842,"Park Street, Kolkata, West Bengal 700016",6886712,"Visionary Innovator, Confident Leader",HORECA,royalcafe586@business.com
Hyderabadi Cafe,Mall Kiosk,2850,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",0,"Resilient Builder, Adaptive Problem Solver",HORECA,hyderabadicafe3465@business.com
Madras Cafe,Standalone Building,3457,"SG Highway, Ahmedabad, Gujarat 380015",0,"Persuasive Networker, Resilient Builder, Strategic Planner",HORECA,madrascafe2401@business.com
Velvet Bistro,Mall Kiosk,3795,"Sector 17 Plaza, Chandigarh 160017",650888,"Execution Specialist, Persuasive Networker",HORECA,velvetbistro2773@business.com
Desi Adda,Commercial Shop,2547,"Park Street, Kolkata, West Bengal 700016",0,"Opportunity Hunter, Confident Leader",HORECA,desiadda842@business.com
Spice Bistro,Mall Kiosk,1875,"MG Road, Kochi, Kerala 682016",0,"Execution Specialist, Visionary Innovator, Adaptive Problem Solver",HORECA,spicebistro6478@business.com
Bombay Corner,Standalone Building,3908,"FC Road, Shivajinagar, Pune, Maharashtra 411005",2911676,"Confident Leader, Adaptive Problem Solver",HORECA,bombaycorner2078@business.com
Tandoor Dhaba,Food Court Stall,3591,"Ring Road, Surat, Gujarat 395002",10592179,"Strategic Planner, Resilient Builder",HORECA,tandoordhaba22@business.com
Hungry Cafe,Restaurant Space,1623,"Sector 17 Plaza, Chandigarh 160017",0,Execution Specialist,HORECA,hungrycafe5550@business.com
Madras Corner,Mall Kiosk,2710,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",593647,"Resilient Builder, Persuasive Networker",HORECA,madrascorner6943@business.com
Elite Bistro,Restaurant Space,704,"FC Road, Shivajinagar, Pune, Maharashtra 411005",0,"Resilient Builder, Execution Specialist",HORECA,elitebistro734@business.com
Imperial Kitchen,Commercial Shop,1345,"Park Street, Kolkata, West Bengal 700016",0,"Persuasive Networker, Resilient Builder",HORECA,imperialkitchen2969@business.com
Biryani Street,Standalone Building,730,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",0,"Strategic Planner, Persuasive Networker, Resilient Builder",HORECA,biryanistreet7368@business.com
Hyderabadi Corner,Commercial Shop,2574,"SG Highway, Ahmedabad, Gujarat 380015",10177090,"Confident Leader, Persuasive Networker",HORECA,hyderabadicorner6553@business.com
Madras Bistro,Mall Kiosk,2489,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",12218844,"Opportunity Hunter, Adaptive Problem Solver",HORECA,madrasbistro9949@business.com
Hungry House,Food Court Stall,2724,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",4468991,"Resilient Builder, Confident Leader, Execution Specialist",HORECA,hungryhouse4223@business.com
Biryani Cafe,Food Court Stall,3165,"FC Road, Shivajinagar, Pune, Maharashtra 411005",17117337,Visionary Innovator,HORECA,biryanicafe6455@business.com
Golden Cafe,Retail Space,2350,"Park Street, Kolkata, West Bengal 700016",8914122,"Adaptive Problem Solver, Execution Specialist, Persuasive Networker",HORECA,goldencafe8785@business.com
Kolkata Bistro,Standalone Building,1597,"Ring Road, Surat, Gujarat 395002",0,Execution Specialist,HORECA,kolkatabistro5697@business.com
Masala Street,Mall Kiosk,1054,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",1766577,"Resilient Builder, Execution Specialist, Visionary Innovator",HORECA,masalastreet8002@business.com
Urban Street,Commercial Shop,573,"Connaught Place, New Delhi, Delhi 110001",13308970,"Strategic Planner, Visionary Innovator, Persuasive Networker",HORECA,urbanstreet3127@business.com
Hungry Corner,Mall Kiosk,784,"FC Road, Shivajinagar, Pune, Maharashtra 411005",0,"Resilient Builder, Strategic Planner",HORECA,hungrycorner7804@business.com
Elite Dhaba,Food Court Stall,1789,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",3877162,Resilient Builder,HORECA,elitedhaba6841@business.com
Heritage Cafe,Restaurant Space,3798,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",4873504,"Visionary Innovator, Persuasive Networker, Adaptive Problem Solver",HORECA,heritagecafe5711@business.com
Biryani Kitchen,Standalone Building,3537,"SG Highway, Ahmedabad, Gujarat 380015",0,Execution Specialist,HORECA,biryanikitchen7468@business.com
Bombay Corner,Commercial Shop,2811,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",0,"Visionary Innovator, Execution Specialist, Adaptive Problem Solver",HORECA,bombaycorner7055@business.com
Royal Cafe,Standalone Building,2338,"SG Highway, Ahmedabad, Gujarat 380015",18020473,"Visionary Innovator, Execution Specialist, Adaptive Problem Solver",HORECA,royalcafe790@business.com
Madras Dhaba,Mall Kiosk,2320,"Park Street, Kolkata, West Bengal 700016",0,"Opportunity Hunter, Persuasive Networker",HORECA,madrasdhaba5007@business.com
Hyderabadi Dhaba,Standalone Building,1665,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",0,Confident Leader,HORECA,hyderabadidhaba5632@business.com
Imperial House,Retail Space,3628,"Brigade Road, Bengaluru, Karnataka 560001",2558440,Visionary Innovator,HORECA,imperialhouse435@business.com
Madras Cafe,Commercial Shop,2565,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",11754651,"Adaptive Problem Solver, Opportunity Hunter, Strategic Planner",HORECA,madrascafe1689@business.com
Chai Street,Food Court Stall,608,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",0,"Visionary Innovator, Execution Specialist, Resilient Builder",HORECA,chaistreet423@business.com
Hungry Adda,Mall Kiosk,1459,"Janpath Road, Bhubaneswar, Odisha 751001",3118839,"Opportunity Hunter, Adaptive Problem Solver",HORECA,hungryadda1814@business.com
Madras Dhaba,Retail Space,727,"FC Road, Shivajinagar, Pune, Maharashtra 411005",4315752,Adaptive Problem Solver,HORECA,madrasdhaba9326@business.com
Imperial Kitchen,Mall Kiosk,2662,"MG Road, Kochi, Kerala 682016",4917761,"Visionary Innovator, Strategic Planner, Persuasive Networker",HORECA,imperialkitchen1748@business.com
Golden Cafe,Food Court Stall,844,"Janpath Road, Bhubaneswar, Odisha 751001",10852994,Visionary Innovator,HORECA,goldencafe4148@business.com
Heritage Bistro,Standalone Building,1845,"FC Road, Shivajinagar, Pune, Maharashtra 411005",1716567,"Opportunity Hunter, Resilient Builder",HORECA,heritagebistro4727@business.com
Desi Dhaba,Retail Space,1168,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",9910053,Visionary Innovator,HORECA,desidhaba8306@business.com
Royal Street,Commercial Shop,730,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",4032396,Persuasive Networker,HORECA,royalstreet5017@business.com
Tandoor Kitchen,Retail Space,3170,"MG Road, Kochi, Kerala 682016",3594743,"Opportunity Hunter, Visionary Innovator, Execution Specialist",HORECA,tandoorkitchen4467@business.com
Bombay Adda,Commercial Shop,1553,"Janpath Road, Bhubaneswar, Odisha 751001",1884717,"Confident Leader, Strategic Planner",HORECA,bombayadda6353@business.com
Velvet Corner,Retail Space,3714,"Ring Road, Surat, Gujarat 395002",0,Resilient Builder,HORECA,velvetcorner355@business.com
Heritage House,Restaurant Space,448,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",5270216,"Visionary Innovator, Resilient Builder, Persuasive Networker",HORECA,heritagehouse3701@business.com
Bombay Kitchen,Restaurant Space,3911,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",17550426,Confident Leader,HORECA,bombaykitchen2773@business.com
Kolkata Corner,Restaurant Space,1140,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",4640215,"Confident Leader, Strategic Planner",HORECA,kolkatacorner8094@business.com
Hungry Adda,Mall Kiosk,1101,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",10069762,"Persuasive Networker, Execution Specialist, Opportunity Hunter",HORECA,hungryadda1037@business.com
Spice Dhaba,Commercial Shop,2904,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",11803674,"Resilient Builder, Adaptive Problem Solver, Opportunity Hunter",HORECA,spicedhaba1056@business.com
Madras Cafe,Standalone Building,3709,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",2378159,Visionary Innovator,HORECA,madrascafe9311@business.com
Punjab Corner,Retail Space,319,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",3338038,Opportunity Hunter,HORECA,punjabcorner9089@business.com
Punjab Kitchen,Mall Kiosk,3806,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",3062993,"Strategic Planner, Opportunity Hunter, Resilient Builder",HORECA,punjabkitchen4430@business.com
Madras Kitchen,Mall Kiosk,2812,"Janpath Road, Bhubaneswar, Odisha 751001",19601694,"Resilient Builder, Opportunity Hunter",HORECA,madraskitchen8442@business.com
Spice Cafe,Commercial Shop,3213,"MI Road, Jaipur, Rajasthan 302001",18834295,"Adaptive Problem Solver, Strategic Planner",HORECA,spicecafe5221@business.com
Imperial Corner,Retail Space,2038,"Brigade Road, Bengaluru, Karnataka 560001",16243152,"Execution Specialist, Persuasive Networker, Adaptive Problem Solver",HORECA,imperialcorner9856@business.com
Kolkata Dhaba,Retail Space,2175,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",2447079,Confident Leader,HORECA,kolkatadhaba3603@business.com
Heritage Dhaba,Restaurant Space,603,"MI Road, Jaipur, Rajasthan 302001",0,"Confident Leader, Opportunity Hunter",HORECA,heritagedhaba34@business.com
Heritage House,Mall Kiosk,2405,"FC Road, Shivajinagar, Pune, Maharashtra 411005",0,"Persuasive Networker, Resilient Builder, Execution Specialist",HORECA,heritagehouse9808@business.com
Chai Street,Mall Kiosk,2014,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",9284418,Strategic Planner,HORECA,chaistreet6791@business.com
Hyderabadi Kitchen,Food Court Stall,2250,"Sector 17 Plaza, Chandigarh 160017",2612714,"Confident Leader, Opportunity Hunter",HORECA,hyderabadikitchen1183@business.com
Golden Corner,Mall Kiosk,422,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",11195734,"Execution Specialist, Visionary Innovator, Strategic Planner",HORECA,goldencorner6604@business.com
Madras Street,Standalone Building,1141,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",0,Persuasive Networker,HORECA,madrasstreet8552@business.com
Golden Cafe,Food Court Stall,2057,"MI Road, Jaipur, Rajasthan 302001",1866484,"Visionary Innovator, Confident Leader, Adaptive Problem Solver",HORECA,goldencafe712@business.com
Imperial Cafe,Food Court Stall,1668,"SG Highway, Ahmedabad, Gujarat 380015",3807960,"Strategic Planner, Resilient Builder",HORECA,imperialcafe5566@business.com
Velvet Cafe,Restaurant Space,3655,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",14845666,Adaptive Problem Solver,HORECA,velvetcafe4657@business.com
Chai Kitchen,Commercial Shop,2645,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",2139907,"Execution Specialist, Confident Leader, Adaptive Problem Solver",HORECA,chaikitchen1755@business.com
Masala Street,Commercial Shop,2232,"Sector 17 Plaza, Chandigarh 160017",1100393,"Resilient Builder, Strategic Planner, Adaptive Problem Solver",HORECA,masalastreet5208@business.com
Elite Kitchen,Commercial Shop,568,"Park Street, Kolkata, West Bengal 700016",3572637,Opportunity Hunter,HORECA,elitekitchen9200@business.com
Heritage Dhaba,Commercial Shop,3324,"MG Road, Kochi, Kerala 682016",0,Resilient Builder,HORECA,heritagedhaba7972@business.com
Delhi Adda,Commercial Shop,338,"SG Highway, Ahmedabad, Gujarat 380015",0,"Strategic Planner, Adaptive Problem Solver, Resilient Builder",HORECA,delhiadda3142@business.com
Punjab Street,Standalone Building,1727,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",0,Persuasive Networker,HORECA,punjabstreet9978@business.com
Madras Kitchen,Standalone Building,3428,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",9295099,"Strategic Planner, Persuasive Networker",HORECA,madraskitchen1053@business.com
Spice Adda,Mall Kiosk,2441,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",0,"Adaptive Problem Solver, Visionary Innovator, Confident Leader",HORECA,spiceadda8088@business.com
Bombay Bistro,Standalone Building,3087,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",0,Execution Specialist,HORECA,bombaybistro792@business.com
Imperial Kitchen,Restaurant Space,433,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",0,Execution Specialist,HORECA,imperialkitchen8461@business.com
Spice Adda,Commercial Shop,3189,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",4417032,"Opportunity Hunter, Visionary Innovator, Confident Leader",HORECA,spiceadda7718@business.com
Punjab Corner,Commercial Shop,1945,"Sector 17 Plaza, Chandigarh 160017",19400918,Execution Specialist,HORECA,punjabcorner2825@business.com
Kolkata Bistro,Food Court Stall,2976,"MI Road, Jaipur, Rajasthan 302001",3942295,Persuasive Networker,HORECA,kolkatabistro280@business.com
Delhi Dhaba,Commercial Shop,1010,"Brigade Road, Bengaluru, Karnataka 560001",4260324,"Resilient Builder, Confident Leader, Execution Specialist",HORECA,delhidhaba4362@business.com
Biryani House,Standalone Building,1713,"Connaught Place, New Delhi, Delhi 110001",0,"Strategic Planner, Persuasive Networker, Confident Leader",HORECA,biryanihouse8762@business.com
Elite Cafe,Commercial Shop,2748,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",2396813,Adaptive Problem Solver,HORECA,elitecafe1025@business.com
Spice Corner,Retail Space,1237,"Connaught Place, New Delhi, Delhi 110001",0,"Opportunity Hunter, Resilient Builder, Visionary Innovator",HORECA,spicecorner1526@business.com
Hyderabadi Kitchen,Commercial Shop,3097,"SG Highway, Ahmedabad, Gujarat 380015",0,Persuasive Networker,HORECA,hyderabadikitchen4652@business.com
Bombay Corner,Restaurant Space,2452,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",12910518,"Execution Specialist, Confident Leader, Resilient Builder",HORECA,bombaycorner7332@business.com
Velvet Bistro,Food Court Stall,1225,"MI Road, Jaipur, Rajasthan 302001",0,"Visionary Innovator, Resilient Builder, Execution Specialist",HORECA,velvetbistro9044@business.com
Biryani Cafe,Restaurant Space,1755,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",10169497,Opportunity Hunter,HORECA,biryanicafe3027@business.com
Bombay Adda,Food Court Stall,3548,"Brigade Road, Bengaluru, Karnataka 560001",0,Confident Leader,HORECA,bombayadda6419@business.com
Urban Cafe,Standalone Building,2095,"Banjara Hills Road No 12, Hyderabad, Telangana 500034",0,"Visionary Innovator, Resilient Builder",HORECA,urbancafe7902@business.com
Golden Kitchen,Restaurant Space,1452,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",7846205,"Adaptive Problem Solver, Opportunity Hunter",HORECA,goldenkitchen8569@business.com
Delhi Adda,Mall Kiosk,1843,"MG Road, Kochi, Kerala 682016",9112368,Persuasive Networker,HORECA,delhiadda5715@business.com
Royal Cafe,Retail Space,982,"Park Street, Kolkata, West Bengal 700016",12692718,Resilient Builder,HORECA,royalcafe6132@business.com
Hungry Kitchen,Standalone Building,1833,"SG Highway, Ahmedabad, Gujarat 380015",9351276,"Execution Specialist, Confident Leader",HORECA,hungrykitchen5821@business.com
Biryani Dhaba,Standalone Building,3311,"Park Street, Kolkata, West Bengal 700016",2689324,"Resilient Builder, Visionary Innovator",HORECA,biryanidhaba8386@business.com
Hyderabadi Corner,Food Court Stall,629,"Park Street, Kolkata, West Bengal 700016",17093400,Strategic Planner,HORECA,hyderabadicorner2293@business.com
Delhi Dhaba,Standalone Building,998,"SG Highway, Ahmedabad, Gujarat 380015",0,Persuasive Networker,HORECA,delhidhaba65@business.com
Urban House,Food Court Stall,1996,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",0,"Visionary Innovator, Confident Leader, Execution Specialist",HORECA,urbanhouse2229@business.com
Desi Adda,Restaurant Space,846,"T Nagar Ranganathan Street, Chennai, Tamil Nadu 600017",10838343,"Strategic Planner, Adaptive Problem Solver",HORECA,desiadda5804@business.com
Hungry Bistro,Retail Space,3737,"Connaught Place, New Delhi, Delhi 110001",0,"Adaptive Problem Solver, Confident Leader",HORECA,hungrybistro5890@business.com
Kolkata House,Mall Kiosk,2607,"Connaught Place, New Delhi, Delhi 110001",0,"Opportunity Hunter, Visionary Innovator",HORECA,kolkatahouse8261@business.com
Punjab Corner,Retail Space,2960,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",16010402,"Opportunity Hunter, Resilient Builder",HORECA,punjabcorner7837@business.com
Golden Kitchen,Retail Space,608,"Hazratganj Market, Lucknow, Uttar Pradesh 226001",4785647,Adaptive Problem Solver,HORECA,goldenkitchen9001@business.com
Urban Bistro,Standalone Building,3965,"Vijay Nagar Square, Indore, Madhya Pradesh 452010",0,"Adaptive Problem Solver, Opportunity Hunter, Persuasive Networker",HORECA,urbanbistro4818@business.com
Imperial Cafe,Standalone Building,1015,"MI Road, Jaipur, Rajasthan 302001",1893603,Adaptive Problem Solver,HORECA,imperialcafe9137@business.com
Delhi Cafe,Mall Kiosk,1115,"Linking Road, Bandra West, Mumbai, Maharashtra 400050",1594960,"Strategic Planner, Adaptive Problem Solver, Opportunity Hunter",HORECA,delhicafe5938@business.com
Punjab Corner,Mall Kiosk,3064,"Park Street, Kolkata, West Bengal 700016",16921005,Resilient Builder,HORECA,punjabcorner6382@business.com
Punjab House,Mall Kiosk,1813,"Park Street, Kolkata, West Bengal 700016",1300491,"Opportunity Hunter, Persuasive Networker",HORECA,punjabhouse1406@business.com
Hungry Street,Restaurant Space,3481,"FC Road, Shivajinagar, Pune, Maharashtra 411005",2739732,"Resilient Builder, Strategic Planner",HORECA,hungrystreet2907@business.com
Bombay Corner,Food Court Stall,400,"Sector 17 Plaza, Chandigarh 160017",4334073,"Confident Leader, Execution Specialist, Opportunity Hunter",HORECA,bombaycorner3385@business.com
